class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.4758286476135254,0.11155423521995544,-0.22595258057117462,0.9999975562095642,0.48241159319877625,0.09266462177038193,-0.2059808373451233,0.9999922513961792,0.48627176880836487,0.0925692692399025,-0.2060403972864151,0.9999918937683105,0.4901120662689209,0.09281200915575027,-0.2060670256614685,0.9999921917915344,0.4716276228427887,0.09420779347419739,-0.2043045461177826,0.9999921321868896,0.4681432545185089,0.09488735347986221,-0.20432360470294952,0.9999909996986389,0.46454933285713196,0.09611852467060089,-0.20429949462413788,0.9999905228614807,0.4962340295314789,0.10433001071214676,-0.088137686252594,0.9999845623970032,0.46128883957862854,0.10949461162090302,-0.08309745788574219,0.9999832510948181,0.4837294816970825,0.13211295008659363,-0.18276047706604004,0.9999939799308777,0.4690260589122772,0.13313321769237518,-0.1812191605567932,0.999993085861206,0.5328661799430847,0.2312152087688446,-0.01694534905254841,0.999980092048645,0.4324846863746643,0.22442692518234253,-0.021324830129742622,0.9999772310256958,0.5540621280670166,0.38264715671539307,0.01918184384703636,0.99345862865448,0.40597692131996155,0.3692231774330139,0.008882932364940643,0.9864423274993896,0.5771563053131104,0.5218623280525208,-0.0874558538198471,0.9901464581489563,0.37648093700408936,0.5051373839378357,-0.10036828368902206,0.9741848111152649,0.583659291267395,0.5653894543647766,-0.12154281139373779,0.9753345251083374,0.36747828125953674,0.5459941625595093,-0.13732868432998657,0.9468035697937012,0.5773496031761169,0.5656101703643799,-0.1643279790878296,0.9771053791046143,0.37460029125213623,0.5456320643424988,-0.17751877009868622,0.9502623081207275,0.5730171203613281,0.5557917952537537,-0.10749597102403641,0.9734632968902588,0.37989431619644165,0.5358171463012695,-0.12042686343193054,0.9463221430778503,0.513018786907196,0.522275447845459,0.007345398422330618,0.9996638894081116,0.44807907938957214,0.5216341614723206,-0.007296372205018997,0.9998170137405396,0.5273372530937195,0.7541186213493347,0.018595566973090172,0.987472414970398,0.43031272292137146,0.7612411379814148,-0.023363588377833366,0.9945022463798523,0.5494372248649597,0.9485095143318176,0.14590367674827576,0.9770703911781311,0.40508562326431274,0.9674107432365417,0.09740013629198074,0.9874619841575623,0.5420367121696472,0.9729877710342407,0.1498321294784546,0.8551093935966492,0.40743356943130493,0.9771013259887695,0.1002817153930664,0.7767815589904785,0.5715211033821106,1.0032333135604858,0.011688423343002796,0.9579424858093262,0.39910414814949036,1.0396826267242432,-0.05352063104510307,0.9672613143920898
up,0.4741450548171997,0.11205616593360901,-0.2295771688222885,0.9999974966049194,0.4805617928504944,0.09354589134454727,-0.20994949340820312,0.9999920725822449,0.48461809754371643,0.09336341917514801,-0.21000973880290985,0.9999917149543762,0.48873504996299744,0.09345860779285431,-0.2100355178117752,0.9999920725822449,0.469817191362381,0.09510298073291779,-0.20825697481632233,0.9999919533729553,0.46628421545028687,0.09584902971982956,-0.20827502012252808,0.9999908804893494,0.46290355920791626,0.09719105809926987,-0.20825015008449554,0.9999904036521912,0.49540022015571594,0.10493306070566177,-0.092842698097229,0.9999839067459106,0.4605245292186737,0.11047131568193436,-0.08818766474723816,0.999983012676239,0.4826726019382477,0.1325194239616394,-0.18684156239032745,0.9999936819076538,0.4676450788974762,0.1334870159626007,-0.18535777926445007,0.9999924898147583,0.5323557257652283,0.23144333064556122,-0.018203983083367348,0.9999787211418152,0.4324732720851898,0.22474516928195953,-0.030005186796188354,0.9999775290489197,0.5537348389625549,0.3810443878173828,0.02970936894416809,0.9924124479293823,0.4059488773345947,0.36899226903915405,0.0014016091590747237,0.9860333800315857,0.5771970748901367,0.5200949311256409,-0.06330113857984543,0.9901415109634399,0.37629231810569763,0.5052279233932495,-0.10084136575460434,0.9742522239685059,0.5839437246322632,0.5628588199615479,-0.09344681352376938,0.9752275347709656,0.36749908328056335,0.5460148453712463,-0.1359105259180069,0.9472227096557617,0.5780661106109619,0.5631003975868225,-0.13632965087890625,0.9771103858947754,0.37422633171081543,0.5457254648208618,-0.17643611133098602,0.9506328105926514,0.5736632943153381,0.5539149641990662,-0.08299577236175537,0.9731444716453552,0.3791986405849457,0.5359384417533875,-0.12079568207263947,0.9467072486877441,0.5140331983566284,0.5237743258476257,0.00976339727640152,0.9996740221977234,0.4485282897949219,0.526326060295105,-0.009726257994771004,0.9998233318328857,0.5273689031600952,0.7551594972610474,0.01561548002064228,0.987600564956665,0.43084853887557983,0.7643499970436096,-0.025850867852568626,0.9946175217628479,0.549250602722168,0.9502004384994507,0.1484561413526535,0.9769927263259888,0.4043784737586975,0.9685724973678589,0.09837134182453156,0.9872475862503052,0.5415447950363159,0.9727064967155457,0.15304571390151978,0.8535351753234863,0.40556415915489197,0.9782415628433228,0.10206886380910873,0.7656698226928711,0.5712854266166687,1.0028361082077026,0.015450891107320786,0.9572489261627197,0.3990689516067505,1.0430288314819336,-0.051117297261953354,0.9668076634407043
up,0.4731859862804413,0.11045379936695099,-0.2751847505569458,0.9999973773956299,0.47924214601516724,0.09345683455467224,-0.25727808475494385,0.9999914765357971,0.4833230674266815,0.09341415762901306,-0.257325142621994,0.9999911785125732,0.48749226331710815,0.09353367984294891,-0.2573537528514862,0.9999915361404419,0.4684933125972748,0.09472275525331497,-0.2554302513599396,0.999991238117218,0.4649551808834076,0.09554129093885422,-0.2554534673690796,0.9999901652336121,0.4616902470588684,0.0968383252620697,-0.25542932748794556,0.9999895095825195,0.4943396747112274,0.10507552325725555,-0.1416727602481842,0.9999828338623047,0.459364116191864,0.11030413955450058,-0.13574554026126862,0.999981164932251,0.48188069462776184,0.13070574402809143,-0.23220935463905334,0.9999933838844299,0.4665455222129822,0.13147787749767303,-0.2304517924785614,0.9999918937683105,0.5316340327262878,0.23091253638267517,-0.062137190252542496,0.9999794960021973,0.43215280771255493,0.22494162619113922,-0.06517485529184341,0.9999774694442749,0.553476095199585,0.3785629868507385,-0.003351011546328664,0.9925071597099304,0.40586334466934204,0.36854636669158936,-0.0230129212141037,0.9855970740318298,0.5772825479507446,0.5186837315559387,-0.09169280529022217,0.99049311876297,0.37631046772003174,0.5050763487815857,-0.12076753377914429,0.9730902910232544,0.5840383172035217,0.5619105696678162,-0.12084774672985077,0.9759019613265991,0.36760032176971436,0.545740008354187,-0.1538008153438568,0.9452797174453735,0.5780357122421265,0.5617894530296326,-0.16437475383281708,0.9777687191963196,0.37408098578453064,0.545558750629425,-0.19674994051456451,0.9488211870193481,0.573689877986908,0.5525885820388794,-0.11113628000020981,0.9737341403961182,0.3788851499557495,0.535855233669281,-0.1415986716747284,0.9451215863227844,0.5143976211547852,0.5234258770942688,0.008266774006187916,0.9996853470802307,0.4486786127090454,0.5254945158958435,-0.008265920914709568,0.9998223185539246,0.5279209613800049,0.75520920753479,0.009684368968009949,0.9874226450920105,0.4311928153038025,0.7620948553085327,-0.020365802571177483,0.9944472908973694,0.5489062666893005,0.9501065015792847,0.14352867007255554,0.9760782718658447,0.4042336940765381,0.9664512872695923,0.10791558027267456,0.9860822558403015,0.5408536791801453,0.9728297591209412,0.14793752133846283,0.8451756238937378,0.4056919515132904,0.9762247204780579,0.11200886964797974,0.7543807029724121,0.5708657503128052,1.0032401084899902,0.008510651998221874,0.9549835920333862,0.3990251421928406,1.0334843397140503,-0.03828481584787369,0.9646297693252563
up,0.4726710021495819,0.10558435320854187,-0.23349054157733917,0.9999973177909851,0.47853368520736694,0.08997347205877304,-0.21509075164794922,0.9999914765357971,0.482568621635437,0.0900825560092926,-0.21514657139778137,0.999991238117218,0.4866531789302826,0.09057178348302841,-0.21516886353492737,0.9999916553497314,0.4679405987262726,0.0917084589600563,-0.21287472546100616,0.9999910593032837,0.4644761085510254,0.09289801865816116,-0.21289220452308655,0.9999900460243225,0.4611935019493103,0.09424786269664764,-0.21287988126277924,0.9999892711639404,0.49327215552330017,0.10237636417150497,-0.10225249826908112,0.9999829530715942,0.4589858651161194,0.10774882882833481,-0.09449264407157898,0.9999809861183167,0.4812573790550232,0.1255018264055252,-0.1920459121465683,0.9999938011169434,0.46614935994148254,0.1267569214105606,-0.18961048126220703,0.9999920725822449,0.5316736698150635,0.2302236109972,-0.029409134760499,0.9999823570251465,0.43125119805336,0.2251136749982834,-0.038720548152923584,0.9999784231185913,0.5534496307373047,0.3786989748477936,0.014657627791166306,0.9926513433456421,0.40554866194725037,0.3683251738548279,-0.00836043432354927,0.9854735136032104,0.5775944590568542,0.5188405513763428,-0.0915667712688446,0.9915817975997925,0.37620747089385986,0.5071476697921753,-0.11039698868989944,0.972949743270874,0.5845958590507507,0.5619531869888306,-0.12455762922763824,0.9785332083702087,0.36768537759780884,0.5486969351768494,-0.14597727358341217,0.9451956152915955,0.5784084796905518,0.562021791934967,-0.16763721406459808,0.9802078604698181,0.3742295801639557,0.5483453869819641,-0.18807990849018097,0.9487621188163757,0.5740405917167664,0.5527567267417908,-0.11149333417415619,0.9762938022613525,0.37895551323890686,0.5388367772102356,-0.1311715841293335,0.9454697966575623,0.5143584609031677,0.529835045337677,0.010065784677863121,0.9997362494468689,0.4482944905757904,0.5309351086616516,-0.010059154592454433,0.9998415112495422,0.5298908948898315,0.7593969106674194,0.008623640052974224,0.9880518913269043,0.432092547416687,0.7659600973129272,-0.023363109678030014,0.9946913719177246,0.5486729145050049,0.9502726793289185,0.15977123379707336,0.9764042496681213,0.4043041169643402,0.9659723043441772,0.11733613163232803,0.9860440492630005,0.5400545001029968,0.9731422662734985,0.1658279299736023,0.8482253551483154,0.40548938512802124,0.9758067727088928,0.12289120256900787,0.7508692741394043,0.5714946985244751,1.0034102201461792,0.03159276396036148,0.9544958472251892,0.3964492976665497,1.0337586402893066,-0.0273697879165411,0.964917004108429
up,0.4700220227241516,0.09774032235145569,-0.31177517771720886,0.9999967217445374,0.47644343972206116,0.08421051502227783,-0.2938569188117981,0.9999895095825195,0.48037806153297424,0.0843067467212677,-0.29390212893486023,0.9999895691871643,0.48460283875465393,0.08517300337553024,-0.29393404722213745,0.9999900460243225,0.4656479060649872,0.08638442307710648,-0.2923755347728729,0.9999886155128479,0.46216821670532227,0.0877085030078888,-0.2924059331417084,0.9999874234199524,0.4593673646450043,0.08919688314199448,-0.29239198565483093,0.9999861717224121,0.49274742603302,0.09933910518884659,-0.1750057488679886,0.9999802112579346,0.4581465423107147,0.10437815636396408,-0.17035223543643951,0.9999749064445496,0.4785141050815582,0.11797884851694107,-0.26769277453422546,0.9999927878379822,0.4636530876159668,0.11920984834432602,-0.2661854326725006,0.9999900460243225,0.5315729975700378,0.22677403688430786,-0.08734278380870819,0.9999806880950928,0.43024566769599915,0.2252485752105713,-0.09792596846818924,0.9999738931655884,0.5525804758071899,0.37888869643211365,-0.02887718193233013,0.9928302764892578,0.40564072132110596,0.37336355447769165,-0.05429061874747276,0.9833062887191772,0.5774085521697998,0.520051121711731,-0.11991275101900101,0.9919604063034058,0.3767035901546478,0.5165446400642395,-0.1513071209192276,0.9693431854248047,0.5849992036819458,0.563256025314331,-0.1488838493824005,0.9793639183044434,0.36779868602752686,0.5585280656814575,-0.18549123406410217,0.9394524693489075,0.5799486041069031,0.5639018416404724,-0.19536229968070984,0.9809867739677429,0.374065101146698,0.5590572953224182,-0.22798354923725128,0.9433237314224243,0.5753113031387329,0.5542805194854736,-0.1404082477092743,0.9771329164505005,0.37905582785606384,0.548471987247467,-0.172063410282135,0.9400439262390137,0.5141481161117554,0.5260075926780701,0.010324490256607533,0.9996883869171143,0.44690632820129395,0.5252282023429871,-0.010321935638785362,0.9998085498809814,0.5303947329521179,0.7609928846359253,0.017941998317837715,0.9884053468704224,0.43062904477119446,0.7653152942657471,-0.027211207896471024,0.9949919581413269,0.5492932200431824,0.9501058459281921,0.15249137580394745,0.977362334728241,0.40790262818336487,0.9660834074020386,0.09571976214647293,0.9860230088233948,0.5402478575706482,0.9730890393257141,0.15556344389915466,0.8471764326095581,0.40879979729652405,0.9761425852775574,0.09854806214570999,0.7447046041488647,0.5739092826843262,1.0038684606552124,0.010056132450699806,0.9548197984695435,0.4032042920589447,1.0473397970199585,-0.0590638592839241,0.9645081758499146
down,0.4812503755092621,0.3230886161327362,-0.6556260585784912,0.9999978542327881,0.48810288310050964,0.3048233985900879,-0.6321415305137634,0.999995231628418,0.49195396900177,0.3045746982097626,-0.6321823000907898,0.999994158744812,0.49594658613204956,0.3043748736381531,-0.6323666572570801,0.9999948143959045,0.4743478298187256,0.3055725395679474,-0.6335296630859375,0.9999951720237732,0.4697388708591461,0.30574896931648254,-0.6336312294006348,0.9999940991401672,0.4655276834964752,0.30628907680511475,-0.6336458325386047,0.999994695186615,0.502082347869873,0.31124693155288696,-0.48499295115470886,0.999991238117218,0.46018120646476746,0.3139069676399231,-0.4915795922279358,0.9999915361404419,0.48906970024108887,0.3427906036376953,-0.6001813411712646,0.9999977946281433,0.4731907248497009,0.34522759914398193,-0.6020601987838745,0.9999976754188538,0.5362653732299805,0.4276866614818573,-0.3626517951488495,0.9999712705612183,0.42491358518600464,0.425898015499115,-0.3679242432117462,0.9999546408653259,0.5576121807098389,0.5957828760147095,-0.35624295473098755,0.9913570880889893,0.4002350866794586,0.5894378423690796,-0.3698616027832031,0.9915339350700378,0.5797742009162903,0.7410017251968384,-0.441993772983551,0.9553757905960083,0.375041127204895,0.7511171698570251,-0.46274587512016296,0.9493309259414673,0.5905304551124573,0.7842487096786499,-0.4790007770061493,0.894029438495636,0.3623688519001007,0.7955673336982727,-0.49836084246635437,0.8908965587615967,0.5824493765830994,0.7855041027069092,-0.5096473097801208,0.8991413712501526,0.37356406450271606,0.7983707189559937,-0.5335856676101685,0.89485102891922,0.5764408111572266,0.7728667855262756,-0.45632290840148926,0.8927332162857056,0.3793398439884186,0.7843866944313049,-0.4790095090866089,0.8880146145820618,0.5074730515480042,0.6021715402603149,0.00410467991605401,0.9997819662094116,0.4431234896183014,0.6073116660118103,-0.004218043759465218,0.999840497970581,0.5565433502197266,0.7376279830932617,-0.36517247557640076,0.9704996347427368,0.40057826042175293,0.7397080659866333,-0.33067813515663147,0.9846928715705872,0.5479029417037964,0.9415484666824341,-0.09158457815647125,0.9528625011444092,0.40942317247390747,0.9379457831382751,-0.0900614783167839,0.9775753021240234,0.5379502773284912,0.9722127914428711,-0.07202323526144028,0.8420664072036743,0.41627150774002075,0.9589256048202515,-0.07400460541248322,0.8339479565620422,0.5696503520011902,0.9961816072463989,-0.2249515801668167,0.9152008891105652,0.3928964138031006,1.0153111219406128,-0.23739615082740784,0.9415065050125122
down,0.4802687168121338,0.34682050347328186,-0.604823112487793,0.9999973773956299,0.4872991144657135,0.32832860946655273,-0.586773157119751,0.9999954104423523,0.49124497175216675,0.3278435170650482,-0.5868130922317505,0.9999934434890747,0.4950425922870636,0.3273797631263733,-0.5869960188865662,0.9999947547912598,0.47321638464927673,0.32899171113967896,-0.5871017575263977,0.9999949336051941,0.4686073064804077,0.3287324011325836,-0.5871850252151489,0.9999929666519165,0.4648298919200897,0.32868948578834534,-0.587196409702301,0.9999942779541016,0.501459002494812,0.3320654034614563,-0.457578182220459,0.9999908208847046,0.4598827064037323,0.3326927721500397,-0.4575144648551941,0.9999898076057434,0.4878643751144409,0.36527103185653687,-0.5538840889930725,0.9999982714653015,0.4722761809825897,0.36797282099723816,-0.5541561841964722,0.999998152256012,0.5356006026268005,0.4438726603984833,-0.33984512090682983,0.9999622702598572,0.42355766892433167,0.441857248544693,-0.347275972366333,0.9999362230300903,0.5576217770576477,0.6088815331459045,-0.337672621011734,0.9891972541809082,0.3988626003265381,0.6026520133018494,-0.3501875102519989,0.9919585585594177,0.5782203078269958,0.755584716796875,-0.40932565927505493,0.9353434443473816,0.3734845519065857,0.7706518769264221,-0.4312298893928528,0.9436691403388977,0.5893725156784058,0.8024023175239563,-0.4415610730648041,0.8530155420303345,0.35988733172416687,0.8143967390060425,-0.4619663953781128,0.8794519901275635,0.5818060636520386,0.8047128319740295,-0.46842217445373535,0.8600622415542603,0.3712804615497589,0.8169164657592773,-0.49296945333480835,0.8835247159004211,0.5751057267189026,0.7919899225234985,-0.4217056632041931,0.860714316368103,0.37809908390045166,0.8025926947593689,-0.4447314739227295,0.8768278360366821,0.5063992142677307,0.6128203272819519,0.003972221165895462,0.9998231530189514,0.442047119140625,0.6162084341049194,-0.004089063964784145,0.9998151659965515,0.5519437789916992,0.7365263104438782,-0.36925944685935974,0.9608790278434753,0.40190163254737854,0.7458807826042175,-0.32427385449409485,0.9765537977218628,0.5463365316390991,0.9412645697593689,-0.1201692596077919,0.935789942741394,0.40732091665267944,0.9456304311752319,-0.11591099947690964,0.9710548520088196,0.5369366407394409,0.9715282917022705,-0.10247500240802765,0.8242944478988647,0.41615957021713257,0.9662162065505981,-0.10148190706968307,0.8130995035171509,0.5693976283073425,0.9953218698501587,-0.2469591647386551,0.8949406743049622,0.3907378613948822,1.0187387466430664,-0.2559123933315277,0.9238091707229614
down,0.47998255491256714,0.29807502031326294,-0.6484012007713318,0.9999964833259583,0.48657092452049255,0.2791050672531128,-0.628071129322052,0.9999936819076538,0.49024075269699097,0.27867159247398376,-0.628105878829956,0.9999907612800598,0.49353376030921936,0.27803200483322144,-0.6283000111579895,0.9999924302101135,0.47299280762672424,0.27992841601371765,-0.6289409399032593,0.9999927878379822,0.4684416949748993,0.2799743413925171,-0.6290408968925476,0.9999902248382568,0.46471965312957764,0.2802247703075409,-0.6290786862373352,0.9999918937683105,0.49849382042884827,0.28416135907173157,-0.4843441843986511,0.9999882578849792,0.4595121443271637,0.2875189483165741,-0.4881330132484436,0.9999871850013733,0.487426221370697,0.31637367606163025,-0.592647135257721,0.9999983310699463,0.47190213203430176,0.3167932331562042,-0.5937697291374207,0.9999982118606567,0.5341494083404541,0.40056878328323364,-0.3546552360057831,0.9999628067016602,0.4226459264755249,0.39897996187210083,-0.3607305586338043,0.9999227523803711,0.5560608506202698,0.5669292211532593,-0.3353571891784668,0.9881247878074646,0.39826926589012146,0.569429337978363,-0.36153751611709595,0.9926542639732361,0.5776807069778442,0.7198175191879272,-0.4141696095466614,0.9270443320274353,0.3728291988372803,0.7298337817192078,-0.4476047158241272,0.9402559399604797,0.5874465107917786,0.7620649933815002,-0.4479813575744629,0.8397234678268433,0.3602392077445984,0.7773582935333252,-0.48126983642578125,0.873619019985199,0.5795626044273376,0.7626762390136719,-0.4824134111404419,0.8479092121124268,0.3710182011127472,0.7803517580032349,-0.5151030421257019,0.8771288990974426,0.5735539793968201,0.7549925446510315,-0.4292758107185364,0.8509352803230286,0.376969575881958,0.7663164138793945,-0.4629696309566498,0.8696918487548828,0.5040208697319031,0.5926339626312256,0.004094881471246481,0.9998205900192261,0.4388063848018646,0.5964527130126953,-0.004214067943394184,0.9997588396072388,0.5430338382720947,0.7410580515861511,-0.352348655462265,0.9583940505981445,0.398234099149704,0.75599205493927,-0.30229830741882324,0.9731631278991699,0.5445362329483032,0.9431272149085999,-0.06236644461750984,0.9248236417770386,0.40612491965293884,0.9435113668441772,-0.06335709244012833,0.9676991105079651,0.5357863903045654,0.9706135988235474,-0.04163032025098801,0.7907343506813049,0.41294214129447937,0.9609488248825073,-0.04730966314673424,0.7957919836044312,0.5629803538322449,0.9961950182914734,-0.1896173357963562,0.8753235340118408,0.39017996191978455,1.0177795886993408,-0.2052161693572998,0.9144388437271118
down,0.47819966077804565,0.2553854286670685,-0.602493166923523,0.9999966621398926,0.48498228192329407,0.2367067188024521,-0.5814866423606873,0.9999937415122986,0.4891710877418518,0.23628181219100952,-0.5815504193305969,0.9999908804893494,0.4923425018787384,0.23601500689983368,-0.5817309021949768,0.9999926686286926,0.47106263041496277,0.2369459718465805,-0.5817005038261414,0.9999926686286926,0.46658748388290405,0.23670151829719543,-0.5818095803260803,0.9999900460243225,0.4634280800819397,0.23659855127334595,-0.5818648934364319,0.999991774559021,0.4974595904350281,0.24246090650558472,-0.43426838517189026,0.9999886155128479,0.4583638310432434,0.24263904988765717,-0.43524518609046936,0.9999867677688599,0.48623502254486084,0.2757073640823364,-0.5456814169883728,0.9999982118606567,0.4700497090816498,0.27732449769973755,-0.546028196811676,0.9999980330467224,0.5312523245811462,0.36176252365112305,-0.3113442659378052,0.9999678134918213,0.42140477895736694,0.3630606234073639,-0.3029615581035614,0.9999244213104248,0.5535818338394165,0.5254167318344116,-0.28462305665016174,0.989931583404541,0.39810869097709656,0.5317283272743225,-0.27727124094963074,0.9913224577903748,0.576697051525116,0.6772688627243042,-0.38712552189826965,0.9367570281028748,0.37223681807518005,0.6831114888191223,-0.37812539935112,0.9346937537193298,0.5860016345977783,0.7217212915420532,-0.4211254417896271,0.8585299849510193,0.3606201410293579,0.7304536700248718,-0.4105323255062103,0.8679342865943909,0.5785219669342041,0.7232571244239807,-0.45925450325012207,0.8660430908203125,0.3700169026851654,0.7301499843597412,-0.45211970806121826,0.8715901970863342,0.5730711221694946,0.7092593908309937,-0.4036373198032379,0.8655053973197937,0.3754315674304962,0.7152444124221802,-0.39650338888168335,0.8614009618759155,0.5027766227722168,0.5840449929237366,8.056563819991425e-05,0.999823808670044,0.43775197863578796,0.5841100811958313,-0.00022761440777685493,0.9997697472572327,0.5440436601638794,0.76622474193573,-0.297491192817688,0.9603769183158875,0.3927907645702362,0.7603023648262024,-0.27524134516716003,0.9762462377548218,0.5445639491081238,0.9506644010543823,-0.05840837582945824,0.9306806921958923,0.4033210575580597,0.9450849294662476,-0.05740358307957649,0.9704524278640747,0.5381929278373718,0.9743426442146301,-0.0434081144630909,0.7954543232917786,0.40847334265708923,0.9612422585487366,-0.04340860992670059,0.8037500977516174,0.5646519660949707,0.9993133544921875,-0.20097769796848297,0.883491039276123,0.38608187437057495,1.0264651775360107,-0.2018374353647232,0.9201819896697998
up,0.46365413069725037,0.1232568770647049,-0.2958889603614807,0.9999955892562866,0.47009074687957764,0.1085771843791008,-0.2779020369052887,0.9999870657920837,0.4739667475223541,0.10908601433038712,-0.27795568108558655,0.9999866485595703,0.47805601358413696,0.10970418900251389,-0.27800431847572327,0.9999874234199524,0.4592626392841339,0.10880111157894135,-0.2764724791049957,0.9999858736991882,0.45596441626548767,0.1094430536031723,-0.2765025496482849,0.9999840259552002,0.4529650807380676,0.1102982684969902,-0.2764882743358612,0.999982476234436,0.4845087230205536,0.12066556513309479,-0.16543330252170563,0.9999768733978271,0.4504975378513336,0.12254558503627777,-0.16134409606456757,0.9999697208404541,0.4720780849456787,0.14304451644420624,-0.25423792004585266,0.9999921321868896,0.4569709002971649,0.1427910029888153,-0.2530359625816345,0.9999892711639404,0.5214539766311646,0.24360546469688416,-0.09154673665761948,0.9999790191650391,0.42071956396102905,0.24135951697826385,-0.09230678528547287,0.9999678730964661,0.545267641544342,0.3939022421836853,-0.034946803003549576,0.9945214986801147,0.4002218544483185,0.38769495487213135,-0.0507119856774807,0.9835513234138489,0.5714454650878906,0.5291182398796082,-0.122250996530056,0.9889340400695801,0.3724035918712616,0.5244672298431396,-0.1476931869983673,0.9659004807472229,0.579592227935791,0.5725447535514832,-0.15194982290267944,0.9719442129135132,0.36495447158813477,0.5678927898406982,-0.18095864355564117,0.9326437711715698,0.5729244947433472,0.5724388957023621,-0.19377484917640686,0.9739274382591248,0.3699427843093872,0.5680309534072876,-0.22203437983989716,0.9368919134140015,0.5683287978172302,0.5631092190742493,-0.1408054530620575,0.9708411693572998,0.3745672404766083,0.5573709607124329,-0.1676395833492279,0.9338700175285339,0.5030863881111145,0.5341249704360962,0.006324952468276024,0.9996258616447449,0.43721383810043335,0.5311993956565857,-0.006337046157568693,0.9997406005859375,0.5209141373634338,0.7750489711761475,-0.001464378321543336,0.9793071746826172,0.4239346385002136,0.759578287601471,-0.015452617779374123,0.9902971982955933,0.546486496925354,0.9563313126564026,0.15527136623859406,0.9522348642349243,0.4084865152835846,0.9566389322280884,0.1266009360551834,0.9709160327911377,0.5394428968429565,0.9734266996383667,0.1627228558063507,0.7724034786224365,0.4147556722164154,0.9640205502510071,0.13269755244255066,0.6892404556274414,0.5690526366233826,0.9996224045753479,0.02966000884771347,0.9109354019165039,0.39669135212898254,0.9818419814109802,-0.012314888648688793,0.9324053525924683
up,0.463222861289978,0.12346147000789642,-0.2664722800254822,0.9999960064888,0.4693402945995331,0.10875201970338821,-0.2483893632888794,0.9999883770942688,0.473330557346344,0.10924691706895828,-0.24845293164253235,0.9999880194664001,0.47758740186691284,0.10982406139373779,-0.2485034018754959,0.999988853931427,0.4584047496318817,0.10912357270717621,-0.24602338671684265,0.9999871253967285,0.45514172315597534,0.10983489453792572,-0.2460436373949051,0.9999853372573853,0.45217564702033997,0.11076238751411438,-0.24602194130420685,0.9999839067459106,0.48396769165992737,0.12074671685695648,-0.1384529322385788,0.9999794363975525,0.4499296247959137,0.12297014147043228,-0.12938371300697327,0.9999715089797974,0.47204282879829407,0.14333094656467438,-0.22597350180149078,0.9999927878379822,0.45638829469680786,0.1432831734418869,-0.2233458310365677,0.9999898076057434,0.5212506651878357,0.24412289261817932,-0.07263599336147308,0.9999812245368958,0.420646995306015,0.2427341341972351,-0.0633358284831047,0.9999688863754272,0.5452122092247009,0.3944683074951172,-0.029304828494787216,0.9947909116744995,0.4002263844013214,0.38787123560905457,-0.024982085451483727,0.9822768568992615,0.5714660286903381,0.5285589098930359,-0.1213279664516449,0.9908783435821533,0.3723875880241394,0.5239485502243042,-0.12252221256494522,0.9661536812782288,0.579450786113739,0.5722731947898865,-0.15215398371219635,0.9763886332511902,0.3648172914981842,0.5678710341453552,-0.15608859062194824,0.9335504770278931,0.5725595951080322,0.5719013214111328,-0.1941857635974884,0.9780659079551697,0.3699127733707428,0.5677856206893921,-0.19745248556137085,0.9377254247665405,0.5679898858070374,0.5623656511306763,-0.14020587503910065,0.9750745892524719,0.37453049421310425,0.5568896532058716,-0.14301548898220062,0.9349765777587891,0.503071665763855,0.5368791818618774,0.004690562840551138,0.9996594786643982,0.4366210401058197,0.5337827801704407,-0.004711606074124575,0.9997644424438477,0.5210433006286621,0.7815280556678772,-0.0012238102499395609,0.9815418720245361,0.4220491945743561,0.7651949524879456,-0.01596333086490631,0.9914355278015137,0.5468075275421143,0.9565915465354919,0.15150026977062225,0.9567057490348816,0.4060109257698059,0.9672295451164246,0.12594199180603027,0.9740536212921143,0.5397667288780212,0.974522054195404,0.15840518474578857,0.7773943543434143,0.4111027121543884,0.9741489291191101,0.13165436685085297,0.6986642479896545,0.5694601535797119,1.0046203136444092,0.023303773254156113,0.9188600778579712,0.3961469829082489,1.0055561065673828,-0.01386322546750307,0.9394692778587341
